x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,-0.04829925298690796,-0.08223825693130493,-0.08907228708267212,-0.1502813696861267,-0.12811517715454102,-0.18939143419265747,-0.16323703527450562,-0.20695817470550537,-0.0871005654335022,-0.23415112495422363,-0.15434351563453674,-0.2984066605567932,-0.19673705101013184,-0.28021013736724854,-0.22063511610031128,-0.24290871620178223,-0.08701705932617188,-0.22353458404541016,-0.1972392201423645,-0.2083553671836853,-0.22044026851654053,-0.14123451709747314,-0.21648827195167542,-0.09146922826766968,-0.09108752012252808,-0.1928844451904297,-0.1949976682662964,-0.16883569955825806,-0.20681604743003845,-0.1061241626739502,-0.19733044505119324,-0.06109154224395752,-0.09722274541854858,-0.15125322341918945,-0.17616957426071167,-0.13540774583816528,-0.18929395079612732,-0.09648394584655762,-0.18546900153160095,-0.0633363127708435,o
0.0,0.0,-0.050329625606536865,-0.08027583360671997,-0.09111106395721436,-0.1471230387687683,-0.13031530380249023,-0.18659138679504395,-0.16490799188613892,-0.20529025793075562,-0.08571666479110718,-0.23468083143234253,-0.15223804116249084,-0.2991626262664795,-0.1944192349910736,-0.2817324995994568,-0.2181243598461151,-0.2448291778564453,-0.08535510301589966,-0.224806547164917,-0.19540810585021973,-0.20945757627487183,-0.21847492456436157,-0.14212465286254883,-0.21443215012550354,-0.09193956851959229,-0.08945387601852417,-0.19505298137664795,-0.19377467036247253,-0.17089802026748657,-0.20568880438804626,-0.10789388418197632,-0.19623327255249023,-0.06197702884674072,-0.09582555294036865,-0.15413087606430054,-0.17485758662223816,-0.13832110166549683,-0.18812432885169983,-0.09924966096878052,-0.184478759765625,-0.06544017791748047,o
0.0,0.0,-0.04282069206237793,-0.08411598205566406,-0.08422166109085083,-0.15211522579193115,-0.1253684163093567,-0.19107425212860107,-0.1616593897342682,-0.2074912190437317,-0.08673298358917236,-0.23544842004776,-0.15388861298561096,-0.29921454191207886,-0.19621416926383972,-0.2820606827735901,-0.21995246410369873,-0.24560827016830444,-0.08740556240081787,-0.22495675086975098,-0.1972200870513916,-0.21037739515304565,-0.22005420923233032,-0.1435222625732422,-0.21561917662620544,-0.09314674139022827,-0.09190964698791504,-0.1946236491203308,-0.19518905878067017,-0.17126262187957764,-0.206974059343338,-0.1085326075553894,-0.19726723432540894,-0.06284242868423462,-0.09799456596374512,-0.15358757972717285,-0.17588061094284058,-0.13878053426742554,-0.18887493014335632,-0.10002583265304565,-0.18521761894226074,-0.06691497564315796,o
0.0,0.0,-0.04417908191680908,-0.08344757556915283,-0.0849149227142334,-0.15036559104919434,-0.12544894218444824,-0.1877831220626831,-0.1616327166557312,-0.20424747467041016,-0.085563063621521,-0.23323887586593628,-0.15270134806632996,-0.29703396558761597,-0.19532734155654907,-0.27985548973083496,-0.2198830544948578,-0.24348944425582886,-0.085854172706604,-0.2223842740058899,-0.19528242945671082,-0.2086006999015808,-0.2185358703136444,-0.14149266481399536,-0.21494674682617188,-0.09081101417541504,-0.09045302867889404,-0.19218289852142334,-0.1930379867553711,-0.17015987634658813,-0.20509648323059082,-0.10713040828704834,-0.19587576389312744,-0.06096470355987549,-0.0968468189239502,-0.15123558044433594,-0.17494183778762817,-0.13579970598220825,-0.18849757313728333,-0.09698516130447388,-0.18567723035812378,-0.06345140933990479,o
0.0,0.0,-0.04879951477050781,-0.08061981201171875,-0.08972698450088501,-0.14812570810317993,-0.12937188148498535,-0.18692553043365479,-0.16458678245544434,-0.20476752519607544,-0.08553189039230347,-0.23341363668441772,-0.15201681852340698,-0.29791826009750366,-0.1943395733833313,-0.2804790139198303,-0.21879848837852478,-0.2437072992324829,-0.0850180983543396,-0.2228257656097412,-0.19466078281402588,-0.20881706476211548,-0.21816548705101013,-0.14168941974639893,-0.2150161862373352,-0.09053927659988403,-0.08914542198181152,-0.19264787435531616,-0.19270777702331543,-0.1696752905845642,-0.20457252860069275,-0.10690855979919434,-0.1954856812953949,-0.060727059841156006,-0.09561401605606079,-0.15134215354919434,-0.17480769753456116,-0.13637471199035645,-0.1880703568458557,-0.09781050682067871,-0.1846666932106018,-0.06393390893936157,o
0.0,0.0,-0.04689979553222656,-0.08254998922348022,-0.088134765625,-0.1509305238723755,-0.12795275449752808,-0.19072562456130981,-0.16310101747512817,-0.2081095576286316,-0.0874868631362915,-0.235975444316864,-0.15383559465408325,-0.29873526096343994,-0.1962929368019104,-0.2812231183052063,-0.22069013118743896,-0.2451959252357483,-0.0871850848197937,-0.22586482763290405,-0.19644111394882202,-0.20843714475631714,-0.22000491619110107,-0.14139217138290405,-0.21611446142196655,-0.09151351451873779,-0.09099167585372925,-0.19517654180526733,-0.19365590810775757,-0.16893374919891357,-0.20584920048713684,-0.1064344048500061,-0.19643279910087585,-0.061529695987701416,-0.09676140546798706,-0.15368300676345825,-0.17449715733528137,-0.13653934001922607,-0.18744239211082458,-0.09725534915924072,-0.18373090028762817,-0.0644720196723938,o
0.0,0.0,-0.0487784743309021,-0.08210080862045288,-0.08980768918991089,-0.15014904737472534,-0.1289428472518921,-0.1896892786026001,-0.1637769341468811,-0.20763945579528809,-0.08664077520370483,-0.2357373833656311,-0.1533922553062439,-0.2983769178390503,-0.1958044171333313,-0.280453085899353,-0.2200247049331665,-0.24395978450775146,-0.08626031875610352,-0.22528290748596191,-0.19618281722068787,-0.20851975679397583,-0.21972379088401794,-0.14104539155960083,-0.21595507860183716,-0.09081709384918213,-0.09018886089324951,-0.19459038972854614,-0.19354331493377686,-0.16891223192214966,-0.20564323663711548,-0.10631579160690308,-0.19628530740737915,-0.0610697865486145,-0.09624457359313965,-0.15308529138565063,-0.17419493198394775,-0.13648122549057007,-0.18725037574768066,-0.09778499603271484,-0.18377158045768738,-0.06488281488418579,o
0.0,0.0,-0.038811564445495605,-0.08790993690490723,-0.0790587067604065,-0.15704387426376343,-0.11975055932998657,-0.19618016481399536,-0.15613815188407898,-0.212130606174469,-0.08493471145629883,-0.23652756214141846,-0.15380221605300903,-0.2994108200073242,-0.1969735324382782,-0.2820349335670471,-0.2221718728542328,-0.24628663063049316,-0.08648681640625,-0.22555720806121826,-0.19733712077140808,-0.21186602115631104,-0.22033533453941345,-0.14396148920059204,-0.21596169471740723,-0.09361052513122559,-0.09154713153839111,-0.19491684436798096,-0.19515898823738098,-0.17326176166534424,-0.20702368021011353,-0.10932064056396484,-0.19707104563713074,-0.06332677602767944,-0.09760421514511108,-0.15360665321350098,-0.17525070905685425,-0.14043527841567993,-0.18878167867660522,-0.10125446319580078,-0.18535417318344116,-0.06788194179534912,o
0.0,0.0,-0.04703414440155029,-0.08207154273986816,-0.0878172516822815,-0.15040689706802368,-0.1276540756225586,-0.18953490257263184,-0.16316461563110352,-0.2079540491104126,-0.0848875641822815,-0.2359350323677063,-0.1516808271408081,-0.29948365688323975,-0.19462919235229492,-0.2820890545845032,-0.21961036324501038,-0.24499249458312988,-0.0845710039138794,-0.2254096269607544,-0.1944282054901123,-0.21160203218460083,-0.21894153952598572,-0.14433586597442627,-0.21673327684402466,-0.09290260076522827,-0.08893692493438721,-0.19533556699752808,-0.19235241413116455,-0.1724211573600769,-0.20504915714263916,-0.10877043008804321,-0.19677069783210754,-0.06174200773239136,-0.09527868032455444,-0.15448027849197388,-0.17305636405944824,-0.1395508050918579,-0.18689286708831787,-0.10071021318435669,-0.1846996247768402,-0.06658858060836792,o
0.0,0.0,-0.038613975048065186,-0.08820527791976929,-0.07873409986495972,-0.15705549716949463,-0.12023007869720459,-0.19529390335083008,-0.1571667492389679,-0.21029365062713623,-0.08420431613922119,-0.23512297868728638,-0.1528337001800537,-0.2994062304496765,-0.1961205005645752,-0.282401978969574,-0.22195729613304138,-0.246543288230896,-0.08538073301315308,-0.22453927993774414,-0.19604027271270752,-0.21135765314102173,-0.21980717778205872,-0.14442509412765503,-0.21681413054466248,-0.09380877017974854,-0.0907747745513916,-0.19452351331710815,-0.19416803121566772,-0.1718897819519043,-0.2060425877571106,-0.10875189304351807,-0.1967870593070984,-0.06237530708312988,-0.0976523756980896,-0.15414303541183472,-0.17471837997436523,-0.1394270658493042,-0.18866920471191406,-0.10108262300491333,-0.18686169385910034,-0.06803148984909058,o
0.0,0.0,-0.04528188705444336,-0.08547616004943848,-0.08591830730438232,-0.15503448247909546,-0.12617731094360352,-0.1953369379043579,-0.16241908073425293,-0.21314793825149536,-0.08518880605697632,-0.23739874362945557,-0.15206700563430786,-0.30010610818862915,-0.19479694962501526,-0.28292447328567505,-0.22056016325950623,-0.24668627977371216,-0.08486044406890869,-0.22675961256027222,-0.19435417652130127,-0.21148359775543213,-0.21879452466964722,-0.14511996507644653,-0.21701779961585999,-0.09369349479675293,-0.08917403221130371,-0.19657158851623535,-0.1926133930683136,-0.17295533418655396,-0.20528167486190796,-0.11021804809570312,-0.19708466529846191,-0.06297868490219116,-0.0953875184059143,-0.15575957298278809,-0.1736353635787964,-0.1401205062866211,-0.18749013543128967,-0.10156399011611938,-0.1855652630329132,-0.06704580783843994,o
0.0,0.0,-0.03516620397567749,-0.09058725833892822,-0.07691460847854614,-0.1614707112312317,-0.11991256475448608,-0.19956660270690918,-0.1578177809715271,-0.2139967679977417,-0.08565014600753784,-0.23970508575439453,-0.15582841634750366,-0.30202245712280273,-0.1996411681175232,-0.28485244512557983,-0.2255459427833557,-0.24876141548156738,-0.08784264326095581,-0.2282964587211609,-0.1994401216506958,-0.21418315172195435,-0.22417089343070984,-0.14802736043930054,-0.22203022241592407,-0.09779864549636841,-0.09368115663528442,-0.19763362407684326,-0.19779717922210693,-0.17504310607910156,-0.21062976121902466,-0.11247926950454712,-0.2021239995956421,-0.06592631340026855,-0.10050296783447266,-0.15686827898025513,-0.17765334248542786,-0.14267343282699585,-0.19140145182609558,-0.10511046648025513,-0.18955975770950317,-0.07211637496948242,o
0.0,0.0,-0.05177265405654907,-0.07751637697219849,-0.09408235549926758,-0.14598101377487183,-0.13347351551055908,-0.1854705810546875,-0.16872727870941162,-0.2041633129119873,-0.08782005310058594,-0.2377135157585144,-0.1544053554534912,-0.30114132165908813,-0.1967412829399109,-0.2818741202354431,-0.22134941816329956,-0.24305039644241333,-0.08597719669342041,-0.22771912813186646,-0.1963244080543518,-0.21332013607025146,-0.22058874368667603,-0.1460523009300232,-0.2179548740386963,-0.09495002031326294,-0.0895838737487793,-0.1983998417854309,-0.1937788724899292,-0.17578130960464478,-0.20654568076133728,-0.11256903409957886,-0.19805389642715454,-0.06556391716003418,-0.09610998630523682,-0.1583479642868042,-0.17391237616539001,-0.14222198724746704,-0.1875876784324646,-0.10309559106826782,-0.1853969693183899,-0.06911712884902954,o
0.0,0.0,-0.037404656410217285,-0.09029620885848999,-0.0786275863647461,-0.1620998978614807,-0.12000501155853271,-0.1996554732322693,-0.1579662561416626,-0.2136305570602417,-0.08597069978713989,-0.2430260181427002,-0.1562604308128357,-0.301580548286438,-0.19988954067230225,-0.2830928564071655,-0.22557669878005981,-0.24690580368041992,-0.08784931898117065,-0.23074400424957275,-0.1972510814666748,-0.21594929695129395,-0.22201508283615112,-0.15042203664779663,-0.22025001049041748,-0.10196363925933838,-0.09355545043945312,-0.19932985305786133,-0.19559058547019958,-0.1770038604736328,-0.20976409316062927,-0.11519205570220947,-0.20282509922981262,-0.06927371025085449,-0.10027652978897095,-0.15823733806610107,-0.17586463689804077,-0.1445990800857544,-0.18950578570365906,-0.10734087228775024,-0.18845424056053162,-0.0747232437133789,o
0.0,0.0,-0.04348480701446533,-0.08322334289550781,-0.08485186100006104,-0.15544283390045166,-0.12514513731002808,-0.1936655044555664,-0.16251027584075928,-0.20946037769317627,-0.08603525161743164,-0.24153220653533936,-0.1540547013282776,-0.30250829458236694,-0.19629856944084167,-0.2836936116218567,-0.22138017416000366,-0.24573010206222534,-0.08595186471939087,-0.23007553815841675,-0.19541144371032715,-0.217182457447052,-0.21917381882667542,-0.15185558795928955,-0.2170523703098297,-0.10048425197601318,-0.09010148048400879,-0.19946950674057007,-0.19347727298736572,-0.17914706468582153,-0.20661631226539612,-0.11735111474990845,-0.19913339614868164,-0.06976103782653809,-0.09593236446380615,-0.15881764888763428,-0.17313069105148315,-0.14453184604644775,-0.18702691793441772,-0.10697770118713379,-0.18593722581863403,-0.07290959358215332,o
0.0,0.0,-0.034644901752471924,-0.09415304660797119,-0.07567918300628662,-0.1670590043067932,-0.11784321069717407,-0.20378214120864868,-0.15702486038208008,-0.21652895212173462,-0.08234506845474243,-0.24473321437835693,-0.15377771854400635,-0.3038526177406311,-0.1986999809741974,-0.2858906388282776,-0.2251758575439453,-0.250329852104187,-0.08523410558700562,-0.23350965976715088,-0.19522809982299805,-0.22094827890396118,-0.2195122241973877,-0.1570783257484436,-0.21715015172958374,-0.1107134222984314,-0.09219962358474731,-0.20304924249649048,-0.19520506262779236,-0.18235033750534058,-0.2098652720451355,-0.12168604135513306,-0.20341616868972778,-0.07682663202285767,-0.10025244951248169,-0.1618630290031433,-0.17589649558067322,-0.1479870080947876,-0.19035422801971436,-0.11188304424285889,-0.1903320848941803,-0.08039593696594238,o
0.0,0.0,-0.033570945262908936,-0.09123897552490234,-0.07411050796508789,-0.16544198989868164,-0.11833810806274414,-0.20146024227142334,-0.1585991382598877,-0.2127242088317871,-0.08445918560028076,-0.24353152513504028,-0.15524691343307495,-0.30432313680648804,-0.1973469853401184,-0.28415632247924805,-0.22341108322143555,-0.24531829357147217,-0.08672952651977539,-0.23155492544174194,-0.1966022253036499,-0.2212362289428711,-0.219905823469162,-0.15688282251358032,-0.21922215819358826,-0.10538274049758911,-0.0923318862915039,-0.2000824213027954,-0.19560658931732178,-0.18139880895614624,-0.20837929844856262,-0.12051218748092651,-0.2022959589958191,-0.07307088375091553,-0.0992773175239563,-0.15820270776748657,-0.17622524499893188,-0.1469140648841858,-0.1905064582824707,-0.11106586456298828,-0.1909841001033783,-0.07721585035324097,o
0.0,0.0,-0.03714191913604736,-0.09183299541473389,-0.07894325256347656,-0.16637784242630005,-0.12006938457489014,-0.20473581552505493,-0.15863168239593506,-0.2195330262184143,-0.08375775814056396,-0.24568545818328857,-0.15691626071929932,-0.3013252019882202,-0.20038467645645142,-0.2822831869125366,-0.22585150599479675,-0.24671638011932373,-0.08708333969116211,-0.23261654376983643,-0.19658872485160828,-0.22162961959838867,-0.21924543380737305,-0.15935194492340088,-0.21615058183670044,-0.11245530843734741,-0.09479987621307373,-0.2009410262107849,-0.19645079970359802,-0.18288588523864746,-0.2106197476387024,-0.12424576282501221,-0.20488131046295166,-0.0792573094367981,-0.10398346185684204,-0.1589832305908203,-0.1771630048751831,-0.14876937866210938,-0.19105789065361023,-0.11471742391586304,-0.19216492772102356,-0.08333909511566162,o
0.0,0.0,-0.036347806453704834,-0.09193408489227295,-0.0774695873260498,-0.16548442840576172,-0.12128686904907227,-0.20232641696929932,-0.1614093780517578,-0.214572012424469,-0.08541470766067505,-0.24470072984695435,-0.16092902421951294,-0.3027726411819458,-0.20204243063926697,-0.28078943490982056,-0.22634440660476685,-0.24210917949676514,-0.08744049072265625,-0.23211181163787842,-0.19846248626708984,-0.22061032056808472,-0.2225063443183899,-0.15750670433044434,-0.22246238589286804,-0.10742926597595215,-0.09331095218658447,-0.2001461386680603,-0.19757774472236633,-0.1834397315979004,-0.21122398972511292,-0.12298440933227539,-0.2057563066482544,-0.07588458061218262,-0.10113412141799927,-0.15751862525939941,-0.178364098072052,-0.14894920587539673,-0.19251975417137146,-0.11393320560455322,-0.19278931617736816,-0.08031892776489258,o
0.0,0.0,-0.03955090045928955,-0.09292638301849365,-0.0812908411026001,-0.1698160171508789,-0.12240982055664062,-0.20984703302383423,-0.16100645065307617,-0.225999653339386,-0.08141070604324341,-0.24941110610961914,-0.1660141944885254,-0.29769665002822876,-0.20677229762077332,-0.26697784662246704,-0.2233802080154419,-0.22342634201049805,-0.08501899242401123,-0.23541957139968872,-0.1961977481842041,-0.22379273176193237,-0.2144089937210083,-0.16179025173187256,-0.20649054646492004,-0.11723202466964722,-0.09299635887145996,-0.20447111129760742,-0.19589930772781372,-0.18585926294326782,-0.2068931758403778,-0.12877994775772095,-0.19835779070854187,-0.08563053607940674,-0.10280519723892212,-0.163091778755188,-0.1762591004371643,-0.149969220161438,-0.18887972831726074,-0.117534339427948,-0.18922877311706543,-0.08894944190979004,o
0.0,0.0,-0.04030430316925049,-0.09140312671661377,-0.08217859268188477,-0.16591668128967285,-0.12417018413543701,-0.20346558094024658,-0.163141131401062,-0.2169344425201416,-0.08284109830856323,-0.2489643692970276,-0.16351842880249023,-0.30014413595199585,-0.2037425935268402,-0.2741859555244446,-0.22336918115615845,-0.23439949750900269,-0.08641546964645386,-0.2384263277053833,-0.19643881916999817,-0.22579950094223022,-0.21580132842063904,-0.16250735521316528,-0.2105393409729004,-0.11317360401153564,-0.09348618984222412,-0.20914024114608765,-0.19665834307670593,-0.1891007423400879,-0.20679160952568054,-0.1308559775352478,-0.19849956035614014,-0.08506256341934204,-0.1019030213356018,-0.1691744327545166,-0.1774766445159912,-0.15355956554412842,-0.18981367349624634,-0.1188763976097107,-0.18953490257263184,-0.08721399307250977,o
0.0,0.0,-0.040178775787353516,-0.09422123432159424,-0.08315277099609375,-0.16838723421096802,-0.1258866786956787,-0.20888811349868774,-0.1653304100036621,-0.22340601682662964,-0.08061760663986206,-0.2537415623664856,-0.17051303386688232,-0.29166847467422485,-0.2103968858718872,-0.2623000144958496,-0.2263757586479187,-0.2249632477760315,-0.08483177423477173,-0.24256855249404907,-0.19671034812927246,-0.23133701086044312,-0.21425431966781616,-0.16961681842803955,-0.20700782537460327,-0.12388914823532104,-0.093325674533844,-0.21382081508636475,-0.19664674997329712,-0.194169282913208,-0.20727646350860596,-0.13544154167175293,-0.19891655445098877,-0.09165406227111816,-0.10339218378067017,-0.17346274852752686,-0.17915189266204834,-0.15947318077087402,-0.191153883934021,-0.12271761894226074,-0.1904812455177307,-0.0912255048751831,o
0.0,0.0,-0.04574441909790039,-0.08651375770568848,-0.08742254972457886,-0.15676343441009521,-0.12735021114349365,-0.19620966911315918,-0.16515785455703735,-0.21255207061767578,-0.08165949583053589,-0.25068652629852295,-0.16705524921417236,-0.29044365882873535,-0.20628780126571655,-0.2586427330970764,-0.2229481339454651,-0.21695035696029663,-0.08415621519088745,-0.23949849605560303,-0.19533610343933105,-0.2294660210609436,-0.21662676334381104,-0.16560077667236328,-0.21241873502731323,-0.11366605758666992,-0.09092098474502563,-0.2109287977218628,-0.19464731216430664,-0.18991172313690186,-0.20638370513916016,-0.13121944665908813,-0.19849002361297607,-0.08420032262802124,-0.09934669733047485,-0.1718021035194397,-0.17540502548217773,-0.15247339010238647,-0.18715530633926392,-0.11664211750030518,-0.18529671430587769,-0.08562612533569336,o
